id,name,country,region,latitude,longitude,elevation,timezone,distance
KHZR0,New Roads / Brooks,US,LA,30.7183,-91.4787,12,America/Chicago,1053484.7
KHZX0,McGregor,US,MN,46.6188,-93.3098,374,America/Chicago,1950321.4
KHZY0,Ashtabula / Bulah,US,OH,41.778,-80.6955,282,America/New_York,1979181.0
KI190,Dayton / Trebein,US,OH,39.691,-83.992,289,America/New_York,1655584.4
KI230,Washington Court House / Washington Oaks,US,OH,39.5704,-83.4205,299,America/New_York,1660502.7
KI350,Harlan / Loyall,US,KY,36.8593,-83.3585,473,America/New_York,1387778.1
KI36S,Port Colborne,CA,ON,42.88,-79.25,175,America/Toronto,1928422.1
KI390,Richmond / Whites,US,KY,37.6308,-84.3323,305,America/New_York,1430824.7
KI430,Jackson / Keystone,US,OH,38.9814,-82.5779,221,America/New_York,1629779.9
KI630,Mount Sterling,US,IL,39.9854,-90.8041,224,America/Chicago,1840509.7
KI670,Harrison / Simonsons (Historical),US,OH,39.2589,-84.7743,178,America/New_York,1588481.5
KI680,Lebanon / Greentree Corners,US,OH,39.4622,-84.2518,274,America/New_York,1624157.9
KI690,Batavia / Olive Branch,US,OH,39.0784,-84.2102,257,America/New_York,1585148.3
KI6JV,Springerville Municipal Airport,US,AZ,34.1294,-109.3109,2150,America/Phoenix,1578750.6
KI740,Urbana / McKeever Mobile Home Park,US,OH,40.1326,-83.7535,326,America/New_York,1708682.5
KI750,Osceola,US,IA,41.0522,-93.6897,340,America/Chicago,1834780.8
KIAG0,Niagara Falls / Walmore,US,NY,43.1073,-78.9462,180,America/New_York,1953033.9
KIBM0,Kimball,US,NE,41.1881,-103.6774,1502,America/Denver,1880566.7
KICL0,Clarinda,US,IA,40.7222,-95.0266,303,America/Chicago,1761500.5
KICR0,Winner,US,SD,43.3903,-99.8422,620,America/Chicago,1985103.9
KIDA0,Idaho Falls / Orvin,US,ID,43.5137,-112.0708,1446,America/Boise,1998796.9
KIDI0,Indiana / Bryan Hill Manor,US,PA,40.6322,-79.1055,428,America/New_York,1935478.2
KIDP0,Independence / Blake,US,KS,37.1584,-95.7784,252,America/Chicago,1964085.4
KIEN0,Pine Ridge,US,SD,43.0225,-102.511,1016,America/Denver,1952051.3
KIER0,Natchitoches / East Natchitoches,US,LA,31.7357,-93.0991,37,America/Chicago,1913890.2
KIFA0,Iowa Falls / Racine,US,IA,42.4708,-93.27,347,America/Chicago,1994152.7
KIFP0,Bullhead City,US,AZ,35.156,-114.5594,214,America/Phoenix,1304684.8
KIGQ0,Chicago / Lynwood,US,IL,41.5349,-87.5295,189,America/Chicago,1787528.4
KIIB0,Independence / Pine Ridge Mobile Home Court,US,IA,42.4569,-91.9477,298,America/Chicago,1893269.1
KIIY0,Washington / Brickhouse,US,GA,33.7794,-82.8158,197,America/New_York,1933418.6
KIJD0,Willimantic / Mansfield Hollow,US,CT,41.744,-72.1802,75,America/New_York,1895046.8
KIJX0,Jacksonville / Savage (Historical),US,IL,39.7746,-90.2383,190,America/Chicago,1847307.8
KIKG0,Kingsville / Ella,US,TX,27.5509,-98.0309,40,America/Chicago,1350974.6
KIKK0,Kankakee / Aroma Park,US,IL,41.0714,-87.8463,192,America/Chicago,1733456.8
KIKV0,Ankeny / Oakwood Heights Mobile Home Park,US,IA,41.6911,-93.5665,277,America/Chicago,1904539.3
KIKW0,Midland / Alpine Mobile Home Village,US,MI,43.6629,-84.2613,194,America/Detroit,1590603.8
KILE0,Killeen / Lone Star,US,TX,31.0858,-97.6865,259,America/Chicago,1478457.5
KIML0,Imperial / Carmans Mobile Park,US,NE,40.5103,-101.6201,999,America/Denver,1895904.6
KIMM0,Immokalee,US,FL,26.4338,-81.4014,11,America/New_York,1908451.5
KIMS0,Madison / Antioch Grange,US,IN,38.7599,-85.4647,250,America/Indiana/Indianapolis,1518168.8
KIMT0,Iron Mountain,US,MI,45.8184,-88.1146,360,America/Menominee,1764591.9
KINF0,Inverness / Inverness Highlands South,US,FL,28.8036,-82.3183,20,America/New_York,1831465.1
KINJ0,Hillsboro / Carls Corner,US,TX,32.0836,-97.0973,209,America/Chicago,1572579.7
KINK0,Wink,US,TX,31.7798,-103.2017,860,America/Chicago,1991935.7
KIOB0,Mount Sterling / Reid Village,US,KY,38.0581,-83.9796,311,America/New_York,1486461.3
KIOW0,Iowa City / Baculis Mobile Home Park,US,IA,41.6398,-91.5481,204,America/Chicago,1969075.3
KIPJ0,Lincolnton / Goodsonville,US,NC,35.4833,-81.1612,267,America/New_York,1364496.1
KIPL0,Imperial,US,CA,32.8342,-115.5787,-16,America/Los_Angeles,1044739.2
KIRK0,Kirksville / Millard,US,MO,40.0935,-92.5449,294,America/Chicago,1777836.5
KIRS0,Sturgis,US,MI,41.8133,-85.4389,282,America/Detroit,1847660.9
KISM0,Orlando / Country Life Family Mobile Home Park,US,FL,28.2898,-81.4371,25,America/New_York,1911181.0
KISO0,Kinston / Mewborns Crossroads,US,NC,35.3314,-77.6088,28,America/New_York,1576351.8
KISQ0,Manistique,US,MI,45.9746,-86.1718,209,America/Detroit,1801507.8
KISW0,Wisconsin Rapids / Port Edwards,US,WI,44.3603,-89.839,311,America/Chicago,1852102.4
KITH0,Ithaca / Lansing,US,NY,42.4914,-76.4587,335,America/New_York,1894363.9
KITR0,Burlington / West Burlington,US,CO,39.2425,-102.2854,1286,America/Denver,1746181.5
KIWA0,Chandler / Germann,US,AZ,33.3078,-111.6555,421,America/Phoenix,1348996.0
KIWD0,Ironwood / Hautala Corner,US,MI,46.5275,-90.1314,375,America/Menominee,1839785.4
KIWI0,Wiscasset Airport / Montsweag,US,ME,43.9614,-69.7126,21,America/New_York,1740069.1
KIWS0,Houston / Wood Fern,US,TX,29.8182,-95.6726,34,America/Chicago,1621397.5
KIXA0,Roanoke Rapids / Allen Grove,US,NC,36.3298,-77.6352,44,America/New_York,1648688.3
KIYA0,Abbeville / Grosse Isle,US,LA,29.9758,-92.0842,5,America/Chicago,1963852.8
KIYK0,Inyokern,US,CA,35.6587,-117.8295,749,America/Los_Angeles,1205486.5
KIZA0,Santa Ynez,US,CA,34.6068,-120.0756,205,America/Los_Angeles,1031569.8
KIZG0,Fryeburg,US,ME,43.9833,-70.95,138,America/New_York,1695952.1
KJAQ0,Jackson / Sutter Hill,US,CA,38.3768,-120.7939,515,America/Los_Angeles,1434518.0
KJAS0,Jasper / Curtis,US,TX,30.8857,-94.0349,65,America/Chicago,1802736.9
KJAU0,Jacksboro / De Lap,US,TN,36.3341,-84.163,360,America/New_York,1960543.0
KJBR0,Jonesboro / Doss (Historical),US,AR,35.8317,-90.6464,80,America/Chicago,1479263.4
KJDD0,Mineola-Quitman / Calvary,US,TX,32.7422,-95.4965,132,America/Chicago,1739594.6
KJDN0,Jordan,US,MT,47.3287,-106.9527,811,America/Denver,1966160.8
KJEF0,Jefferson City / North Jefferson,US,MO,38.5912,-92.1561,167,America/Chicago,1647545.9
KJER0,Jerome / Barrymore,US,ID,42.7267,-114.4566,1235,America/Boise,1930243.3
KJES0,Jesup / Leake,US,GA,31.554,-81.8825,33,America/New_York,1932919.1
KJFX0,Jasper / Manchester,US,AL,33.902,-87.3142,147,America/Chicago,1572916.6
KJFZ0,Richlands / Birmingham,US,VA,37.0637,-81.7983,809,America/New_York,1475589.9
KJGG0,Williamsburg / Kingspoint,US,VA,37.2392,-76.7161,15,America/New_York,1777620.5
KJHN0,Johnson,US,KS,37.5854,-101.7323,1014,America/Chicago,1621694.6
KJHW0,Jamestown / Kimball Stand,US,NY,42.1534,-79.258,525,America/New_York,1847702.3
KJKA0,Gulf Shores / Bay Village Mobile Home Park,US,AL,30.2896,-87.6718,5,America/Chicago,1364061.4
KJKJ0,Moorhead / Park Lane Mobile Home Park,US,MN,46.8393,-96.664,280,America/Chicago,1902512.9
KJLN0,Joplin / Airport Drive,US,MO,37.1518,-94.4983,299,America/Chicago,1409450.0
KJMR0,Mora,US,MN,45.8861,-93.2718,308,America/Chicago,1875604.1
KJMS0,Jamestown,US,ND,46.9297,-98.6782,457,America/Chicago,1890234.9
KJNX0,Smithfield / Whitley Heights,US,NC,35.5409,-78.3903,50,America/New_York,1539064.7
KJQF0,Concord / Cox Mill,US,NC,35.3878,-80.7091,215,America/New_York,1382114.8
KJRB0,New York / Wall Street,US,NY,40.7012,-74.009,2,America/New_York,1737780.8
KJSO0,Jacksonville / Dialville,US,TX,31.8693,-95.2174,207,America/Chicago,1728280.8
KJST0,Johnstown / Wissingertown,US,PA,40.3161,-78.8339,696,America/New_York,1919021.1
KJSV0,Sallisaw,US,OK,35.4382,-94.8029,161,America/Chicago,1931773.0
KJSY0,Joseph,US,OR,45.3595,-117.2538,1256,America/Los_Angeles,1766761.9
KJVL0,Janesville / Afton,US,WI,42.6202,-89.0416,246,America/Chicago,1899155.9
KJVW0,Raymond / Thompson,US,MS,32.3045,-90.4105,75,America/Chicago,1234465.9
KJVY0,Jeffersonville / Cementville,US,IN,38.3654,-85.7382,145,America/Kentucky/Louisville,1986885.8
KJWG0,Watonga,US,OK,35.8647,-98.4207,473,America/Chicago,1689394.1
KJWN0,John C Tune / Jordonia,US,TN,36.1824,-86.8867,151,America/Chicago,1752704.8
KJWY0,Waxahachie / Sardis,US,TX,32.4562,-96.9127,217,America/Chicago,1605490.3
KJXN0,Jackson / Coffman Trailer Court,US,MI,42.2604,-84.4604,305,America/Detroit,1915858.1
KJYG0,St James / Grogan,US,MN,43.9863,-94.5579,325,America/Chicago,1642023.4
KJYL0,Sylvania / Captolo,US,GA,32.6453,-81.5971,57,America/New_York,1994101.1
KJYM0,Hillsdale,US,MI,41.9213,-84.5858,361,America/Detroit,1876758.3
KJYO0,Leesburg / Sycolin,US,VA,39.078,-77.5575,119,America/New_York,1875665.8
KJYR0,York,US,NE,40.8964,-97.6241,509,America/Chicago,1727301.6
KJZI0,Charleston / Grimball Shores,US,SC,32.701,-80.0033,6,America/New_York,1220140.7
KJZP0,Jasper / Ruden,US,GA,34.4535,-84.4572,468,America/New_York,1830434.5
KK620,Falmouth / Greenwood,US,KY,38.7041,-84.3918,274,America/New_York,1540664.3
KK820,Smith Center,US,KS,39.7611,-98.7934,548,America/Chicago,1970084.8
KK880,Iola / Bassett,US,KS,37.8682,-95.3869,310,America/Chicago,1451999.2
KKCUP,Udora,CA,ON,44.26,-79.16,262,America/Toronto,1831025.5
KKK9S,Alpha (Burns),US,WY,41.33,-104.27,1667,America/Denver,1875028.2
KKNB0,Kanab,US,UT,37.0111,-112.5312,1484,America/Denver,1579447.6
KKY80,Lewisport / Adair,US,KY,37.9532,-86.8572,126,America/Chicago,1883692.9
KL080,Borrego Springs,US,CA,33.259,-116.321,159,America/Los_Angeles,1038772.9
KL180,Fallbrook / Deluz,US,CA,33.3542,-117.2509,216,America/Los_Angeles,999881.7
KL350,Big Bear City,US,CA,34.2638,-116.856,2058,America/Los_Angeles,1105504.5
KL520,Oceano / Oceano Beach,US,CA,35.1015,-120.6224,4,America/Los_Angeles,1075813.4
KLAA0,Lamar / Beta,US,CO,38.0697,-102.6885,1130,America/Denver,1617418.3
KLAF0,Lafayette / Summit,US,IN,40.4123,-86.9369,185,America/Indiana/Indianapolis,1670625.5
KLAL0,Lakeland / Dranefield Mobile Home Park,US,FL,27.9889,-82.0186,43,America/New_York,1851734.2
KLAM0,Los Alamos,US,NM,35.8798,-106.2694,2186,America/Denver,1917067.0
KLBE0,Latrobe / Manito,US,PA,40.2746,-79.4068,366,America/New_York,1888245.2
KLBL0,Liberal / Western Mobile Home Park South,US,KS,37.0442,-100.9599,879,America/Chicago,1617835.4
KLBO0,Lebanon / West Lebanon,US,MO,37.6483,-92.6524,403,America/Chicago,1535279.5
KLBR0,Clarksville,US,TX,33.5932,-95.0636,134,America/Chicago,1815202.8
KLBT0,Lumberton,US,NC,34.6099,-79.0594,38,America/New_York,1424104.5
KLBX0,Angleton / Snipe,US,TX,29.1086,-95.4621,8,America/Chicago,1625245.1
KLCG0,Wayne,US,NE,42.2416,-96.9823,436,America/Chicago,1884019.1
KLCI0,Laconia / Dockham Shore,US,NH,43.573,-71.4178,166,America/New_York,1638585.3
KLCK0,Columbus / Lockbourne,US,OH,39.8138,-82.9278,227,America/New_York,1701667.1
KLCQ0,Lake City / Wilburn,US,FL,30.1821,-82.5769,61,America/New_York,1832211.8
KLDJ0,Linden,US,NJ,40.6174,-74.2446,7,America/New_York,1723582.7
KLDM0,Ludington / Hidden Forest Mobile Home Park,US,MI,43.9625,-86.4079,197,America/Detroit,1988691.0
KLEB6,Hyde County Airport,US,NC,35.56204,-75.95566,1,America/New_York,1709345.0
KLEE0,Leesburg / Haven On Lake Harris Mobile Home Park,US,FL,28.8229,-81.8084,23,America/New_York,1881039.1
KLEM0,Lemmon,US,SD,45.9187,-102.1062,784,America/Denver,1947774.2
KLEW0,Auburn / Marston Corner,US,ME,44.0485,-70.2835,88,America/New_York,1726556.2
KLFK0,Lufkin / Burke,US,TX,31.234,-94.75,90,America/Chicago,1747911.7
KLFT0,Lafayette / Walroy,US,LA,30.2052,-91.9876,13,America/Chicago,1977489.8
KLGC0,La Grange / Rockwell Estates,US,GA,33.0089,-85.0726,212,America/New_York,1707220.3
KLGD0,La Grande / Island City,US,OR,45.2902,-118.0071,828,America/Los_Angeles,1743804.9
KLGF0,Yuma / Laguna,US,AZ,32.86,-114.3967,132,America/Phoenix,1122547.4
KLGU0,Logan / Greenville,US,UT,41.7913,-111.8516,1359,America/Denver,1806847.0
KLHB0,Hearne,US,TX,30.8721,-96.6222,87,America/Chicago,1565804.5
KLHM0,Lincoln / Ewing,US,CA,38.9092,-121.3513,37,America/Los_Angeles,1489080.4
KLHQ0,Lancaster / Hooker,US,OH,39.7556,-82.6571,265,America/New_York,1705022.7
KLHZ0,Louisburg / Royal,US,NC,36.0233,-78.3303,113,America/New_York,1580088.4
KLIC0,Limon,US,CO,39.2748,-103.6659,1638,America/Denver,1690091.1
KLJF0,Litchfield / Evergreen Mobile Home Park,US,MN,45.1,-94.5,347,America/Chicago,1760004.9
KLKR0,Lancaster / Grace,US,SC,34.7229,-80.8546,148,America/New_York,1317499.5
KLKU0,Louisa,US,VA,38.0098,-77.9701,150,America/New_York,1762342.5
KLKV0,Lakeview Lake Co Airport / Five Corners,US,OR,42.1611,-120.3991,1443,America/Los_Angeles,1856443.3
KLLJ0,Challis / Garden City (Historical),US,ID,44.5236,-114.2179,1546,America/Boise,1768078.7
KLLQ0,Monticello / Killin,US,AR,33.6386,-91.751,81,America/Chicago,1233165.5
KLMO0,Lemoore / Marnett,US,CA,40.1643,-105.1637,1541,America/Denver,1726567.3
KLMS0,Louisville,US,MS,33.1462,-89.0625,175,America/Chicago,1391413.5
KLMT0,Klamath Falls / Falcon Heights,US,OR,42.1561,-121.7332,1248,America/Los_Angeles,1847952.9
KLNA0,Lantana / Lake Osborne Trailer Ranch,US,FL,26.5931,-80.0851,4,America/New_York,951395.5
KLNC0,Lancaster / Wilmer,US,TX,32.5792,-96.7191,153,America/Chicago,1627713.7
KLNL0,Land O Lakes / Land O' Lakes,US,WI,46.154,-89.2121,520,America/Chicago,1797772.1
KLNN0,Willoughby / Woodbridge,US,OH,41.684,-81.3898,191,America/New_York,1944450.2
KLNP0,Wise / Hurricane,US,VA,36.9875,-82.53,818,America/New_York,1435083.0
KLNR0,Lone Rock,US,WI,43.2119,-90.1798,219,America/Chicago,1965261.0
KLNS0,Lancaster / Kissell Hill,US,PA,40.1224,-76.2944,123,America/New_York,1634878.5
KLOM0,Ambler / Five Points,US,PA,40.1376,-75.2651,92,America/New_York,1651741.9
KLOR0,Fort Rucker / Holiday Village,US,AL,31.3558,-85.7512,90,America/Chicago,1577024.0
KLOT0,Joliet / Lockport / Nottingham Ridge,US,IL,41.6081,-88.0962,207,America/Chicago,1790999.8
KLOZ0,London-Corbin / Sublimity City,US,KY,37.0869,-84.0774,369,America/New_York,1383594.4
KLPR0,Lorain / West Ridge Green,US,OH,41.35,-82.1833,241,America/New_York,1883426.1
KLQK0,Pickens / Rosewood Heights,US,SC,34.81,-82.7029,309,America/New_York,1991189.6
KLQR0,Larned / Village Mobile Home Park,US,KS,38.2086,-99.086,613,America/Chicago,1824431.7
KLRF0,Little Rock / Jacksonville / Macon,US,AR,34.9168,-92.1465,95,America/Chicago,1313300.0
KLRJ0,Le Mars / Armel Acres Mobile Home Estates,US,IA,42.7779,-96.1937,365,America/Chicago,1955717.9
KLRO0,Mount Pleasant Reg-Faison / Philip,US,SC,32.8978,-79.7829,4,America/New_York,1249868.8
KLRU0,Las Cruces / Fairacres,US,NM,32.2894,-106.922,1358,America/Denver,1678603.9
KLRY0,Harrisonville / Lone Tree,US,MO,38.6102,-94.3435,279,America/Chicago,1562754.2
KLSB0,Lordsburg,US,NM,32.3335,-108.6917,1307,America/Denver,1529043.5
KLSV0,Las Vegas / Nellis Air Force Base,US,NV,36.2362,-115.0343,570,America/Los_Angeles,1378868.5
KLUA0,Luray / Westlu,US,VA,38.6671,-78.5006,275,America/New_York,1788537.6
KLUD0,Decatur,US,TX,33.2542,-97.5805,319,America/Chicago,1590061.0
KLUF0,Phoenix / Glendale / Webb,US,AZ,33.535,-112.3832,331,America/Phoenix,1311845.3
KLUG0,Lewisburg-Ellington / Cowden,US,TN,35.507,-86.8039,219,America/Chicago,1712801.3
KLUK0,Cincinnati / Columbia,US,OH,39.1033,-84.4186,147,America/New_York,1581748.6
KLUL0,Laurel / Pendorff,US,MS,31.673,-89.1728,73,America/Chicago,1296546.4
KLUM0,Menomonie / Rusk,US,WI,44.8923,-91.8678,273,America/Chicago,1821027.1
KLUX0,Laurens / Lakeside,US,SC,34.5071,-81.9472,212,America/New_York,1234921.6
KLVJ0,Houston / Hastings,US,TX,29.5213,-95.2421,13,America/Chicago,1654917.5
KLVK0,Livermore / East Pleasanton,US,CA,37.6934,-121.8204,122,America/Los_Angeles,1351804.3
KLVL0,Lawrenceville / Edgerton,US,VA,36.7728,-77.7943,100,America/New_York,1672799.7
KLVM0,Livingston / Urback Place,US,MT,45.6994,-110.4483,1420,America/Denver,1749100.2
KLVN0,Minneapolis / Lakeville,US,MN,44.6279,-93.2281,293,America/Chicago,1748061.6
KLVS0,Las Vegas / Arriba,US,NM,35.6542,-105.1424,2096,America/Denver,1991345.7
KLWA0,South Haven / Mitchell Brothers Mobile Home Park,US,MI,42.3512,-86.2556,203,America/Detroit,1892695.1
KLWB0,Lewisburg / Maxwelton,US,WV,37.8583,-80.3995,701,America/New_York,1617323.8
KLWC0,Lawrence / Midland,US,KS,39.0111,-95.2165,254,America/Chicago,1576352.2
KLWD0,Lamoni / Togo (Historical),US,IA,40.6333,-93.9022,345,America/Chicago,1784897.3
KLWM0,Lawrence / Suttons Mills,US,MA,42.7172,-71.1234,45,America/New_York,1935526.0
KLWT0,Lewistown / Lewlistown [Misspelling] / Lewistown Heights,US,MT,47.0493,-109.4667,1271,America/Denver,1904635.1
KLWV0,Lawrenceville / Jackson,US,IL,38.7643,-87.6055,131,America/Chicago,1901311.5
KLXL0,Little Falls / Gregory,US,MN,45.9494,-94.3471,342,America/Chicago,1853155.1
KLXN0,Lexington / Donald Price Mobile Home Park,US,NE,40.7904,-99.7759,736,America/Chicago,1696419.6
KLXT0,Lees Summit / Unity Village,US,MO,38.9597,-94.3714,306,America/Chicago,1597549.2
KLXV0,Leadville / Stringtown,US,CO,39.2203,-106.3167,3028,America/Denver,1593894.4
KLXY0,Mexia / Forest Glade,US,TX,31.6412,-96.5145,166,America/Chicago,1604544.7
KLYO0,Lyons,US,KS,38.3428,-98.2269,515,America/Chicago,1887265.7
KLYV0,Luverne,US,MN,43.6168,-96.2177,437,America/Chicago,1561779.4
KLZU0,Lawrenceville / Village Gate,US,GA,33.9781,-83.9624,324,America/New_York,1846640.4
KLZZ0,Lampasas / Radio Junction,US,TX,31.1062,-98.1959,370,America/Chicago,1434238.9
KM020,Dickson / Hortense,US,TN,36.1279,-87.4298,272,America/Chicago,1711099.8
KM040,Covington / Solo,US,TN,35.5834,-89.5872,85,America/Chicago,1525908.4
KM080,Bolivar / Sugar Hill,US,TN,35.2151,-89.0431,152,America/Chicago,1534395.0
KM190,Newport / Airport Village,US,AR,35.6377,-91.1764,73,America/Chicago,1431404.9
KM210,Greenville / Powderly,US,KY,37.2262,-87.1564,131,America/Chicago,1809562.9
KM250,Mayfield,US,KY,36.7696,-88.5847,159,America/Chicago,1682416.5
KM400,Aberdeen/Amory / Athens,US,MS,33.8738,-88.4897,69,America/Chicago,1481309.9
KM540,Lebanon / Forktown,US,TN,36.1904,-86.3157,179,America/Chicago,1793639.7
KM910,Springfield / Kinneys,US,TN,36.5373,-86.9207,215,America/Chicago,1775271.5
KMAE0,Madera / Notarb,US,CA,36.9886,-120.1124,78,America/Los_Angeles,1290400.5
KMAN0,Nampa,US,ID,43.5813,-116.5231,773,America/Boise,1597840.9
KMAO0,Marion / Country Club Estates,US,SC,34.1812,-79.3347,28,America/New_York,1373456.0
KMAW0,Malden / Townley,US,MO,36.5982,-89.9925,90,America/Chicago,1581850.4
KMBG0,Mobridge,US,SD,45.5463,-100.4063,523,America/Chicago,1978641.9
KMBL0,Manistee / Newland,US,MI,44.2725,-86.2469,189,America/Detroit,1614578.2
KMBO0,Madison / Sandalwood,US,MS,32.4387,-90.1031,99,America/Chicago,1266691.7
KMBS0,Saginaw / Falconview Estates Mobile Home Park,US,MI,43.5329,-84.0796,204,America/Detroit,1581767.2
KMBT0,Murfreesboro / Haynes Haven,US,TN,35.8775,-86.3775,187,America/Chicago,1768273.7
KMBY0,Moberly,US,MO,39.4634,-92.4264,264,America/Chicago,1720441.1
KMCB0,McComb / Fernwood,US,MS,31.1784,-90.4719,126,America/Chicago,1162177.6
KMCC0,Sacramento / McClellan Park,US,CA,38.6676,-121.4006,23,America/Los_Angeles,1461985.2
KMCD0,Mackinac Island / British Landing,US,MI,45.8649,-84.6373,226,America/Detroit,1816100.9
KMCE0,Merced,US,CA,37.2848,-120.5139,47,America/Los_Angeles,1317207.7
KMCW0,Mason City / Orchard Park Mobile Home Court,US,IA,43.1578,-93.3313,370,America/Chicago,1988477.5
KMCX0,Monticello / Cedar Point,US,IN,40.7088,-86.7668,206,America/Indiana/Indianapolis,1705483.8
KMDD0,Midland,US,TX,32.0365,-102.101,854,America/Chicago,1160143.3
KMDH0,Carbondale / Murphysboro / De Soto,US,IL,37.7781,-89.252,125,America/Chicago,1723552.8
KMDQ0,Huntsville / Meridianville,US,AL,34.8614,-86.5575,230,America/Chicago,1689608.5
KMDS0,Madison,US,SD,44.0164,-97.0856,524,America/Chicago,1588443.4
KMDZ0,Medford / Little Black,US,WI,45.1015,-90.3008,451,America/Chicago,1901804.6
KMEB0,Laurinburg / Floral College,US,NC,34.7919,-79.3658,66,America/New_York,1417415.0
KMEH0,Meacham,US,OR,45.5167,-118.4,1236,America/Los_Angeles,1761176.4
KMEV0,Minden / Buckeye,US,NV,39.0009,-119.7519,1439,America/Los_Angeles,1516221.6
KMEZ0,Mena / Dallas,US,AR,34.5454,-94.2026,329,America/Chicago,1932783.2
KMFE0,McAllen / Francis Addition Colonia,US,TX,26.1758,-98.2386,33,America/Chicago,1321580.1
KMFI0,Marshfield / Bakerville,US,WI,44.6369,-90.1893,390,America/Chicago,1862612.9
KMFV0,Melfa,US,VA,37.6469,-75.7611,14,America/New_York,1870328.9
KMGC0,Michigan City / Davis,US,IN,41.7033,-86.8212,200,America/Chicago,1813944.3
KMGG0,Maple Lake,US,MN,45.236,-93.9856,313,America/Chicago,1788032.0
KMGJ0,Montgomery / Kaisertown,US,NY,41.51,-74.2646,111,America/New_York,1819295.6
KMGN0,Harbor Springs / Menonaqua Beach,US,MI,45.4256,-84.9134,209,America/Detroit,1763356.7
KMGR0,Moultrie / Sunset,US,GA,31.0849,-83.8033,90,America/New_York,1743152.7
KMGW0,Morgantown / Easton,US,WV,39.6429,-79.9163,379,America/New_York,1805678.3
KMGY0,Dayton / Oakwood Village,US,OH,39.589,-84.2249,292,America/New_York,1638230.9
KMHE0,Mitchell / River Bluff Addition,US,SD,43.7748,-98.0386,398,America/Chicago,1936141.6
KMHK0,Manhattan / Eureka Lake,US,KS,39.141,-96.6708,325,America/Chicago,1553240.9
KMHL0,Marshall,US,MO,39.0955,-93.2028,237,America/Chicago,1653369.1
KMHN0,Mullen / Wright City Trailer Court,US,NE,42.05,-101.0671,994,America/Denver,1835974.7
KMHP0,Metter / Shamrock,US,GA,32.374,-82.0814,60,America/New_York,1941495.6
KMHR0,Sacramento / Mather Field,US,CA,38.5553,-121.2973,30,America/Los_Angeles,1450173.4
KMHV0,Mojave / Chaffee,US,CA,35.0586,-118.1506,854,America/Los_Angeles,1132701.7
KMIC0,Minneapolis / Brooklyn Center,US,MN,45.062,-93.3539,265,America/Chicago,1788456.4
KMIE0,Muncie / Drew,US,IN,40.2425,-85.3958,286,America/Indiana/Indianapolis,1678864.0
KMIO0,Miami / North Miami,US,OK,36.9092,-94.8875,246,America/Chicago,1370440.8
KMIV0,Millville / Farmingdale,US,NJ,39.3678,-75.0722,26,America/New_York,1571711.9
KMIW0,Marshalltown / Maulsby,US,IA,42.1127,-92.9178,297,America/Chicago,1968306.7
KMJD0,Picayune / Nicholson,US,MS,30.4875,-89.6512,17,America/Chicago,1196416.0
KMJQ0,Jackson,US,MN,43.65,-94.9865,441,America/Chicago,1595100.0
